,textfile,imageName,imagePath,altitude.raw,ind,TL.px,HF.px,HD.px,notes
395,Gal2023_DJIMini2_20230410_082343_269.035.png.csv,Gal2023_DJIMini2_20230410_082343_269.035.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_082343/Gal2023_DJIMini2_20230410_082343_269.035.png,15.7,1,1033.68,336.17,684.14,
396,Gal2023_DJIMini2_20230410_101935_242.709.png.csv,Gal2023_DJIMini2_20230410_101935_242.709.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_101935/Gal2023_DJIMini2_20230410_101935_242.709.png,42.7,1,802.21,238.21,526.82,
397,Gal2023_DJIMini2_20230410_101935_274.808.png.csv,Gal2023_DJIMini2_20230410_101935_274.808.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_101935/Gal2023_DJIMini2_20230410_101935_274.808.png,26.7,1,1225.53,365.69,794.09,
398,Gal2023_DJIMini2_20230410_101935_294.528.png.csv,Gal2023_DJIMini2_20230410_101935_294.528.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_101935/Gal2023_DJIMini2_20230410_101935_294.528.png,26.217,1,1509.15,452.58,978.93,
399,Gal2023_DJIMini2_20230410_162208_173.040.png.csv,Gal2023_DJIMini2_20230410_162208_173.040.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_162208/Gal2023_DJIMini2_20230410_162208_173.040.png,34.3,1,835.79,NA,566.14,
400,Gal2023_DJIMini2_20230410_162208_179.046.png.csv,Gal2023_DJIMini2_20230410_162208_179.046.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_162208/Gal2023_DJIMini2_20230410_162208_179.046.png,31.2,1,908.45,NA,615.18,
401,Gal2023_DJIMini2_20230410_162208_200.033.png.csv,Gal2023_DJIMini2_20230410_162208_200.033.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_162208/Gal2023_DJIMini2_20230410_162208_200.033.png,20.5,1,1273.93,NA,897.45,
402,Gal2023_DJIMini2_20230410_162208_173.040.png.csv,Gal2023_DJIMini2_20230410_162208_173.040.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_162208/Gal2023_DJIMini2_20230410_162208_173.040.png,34.3,2,819.7,246.6,529.76,
403,Gal2023_DJIMini2_20230410_162208_179.046.png.csv,Gal2023_DJIMini2_20230410_162208_179.046.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_162208/Gal2023_DJIMini2_20230410_162208_179.046.png,50,2,897.43,260.72,569.32,
404,Gal2023_DJIMini2_20230410_162208_200.033.png.csv,Gal2023_DJIMini2_20230410_162208_200.033.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_162208/Gal2023_DJIMini2_20230410_162208_200.033.png,20.5,2,1279.56,385.2,836.03,
405,Gal2023_DJIMini2_20230410_162208_173.040.png.csv,Gal2023_DJIMini2_20230410_162208_173.040.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_162208/Gal2023_DJIMini2_20230410_162208_173.040.png,20.5,3,795.39,244.74,508.74,
406,Gal2023_DJIMini2_20230410_162208_179.046.png.csv,Gal2023_DJIMini2_20230410_162208_179.046.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_162208/Gal2023_DJIMini2_20230410_162208_179.046.png,31.2,3,874.88,263.02,566.27,
407,Gal2023_DJIMini2_20230410_162208_200.033.png.csv,Gal2023_DJIMini2_20230410_162208_200.033.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_162208/Gal2023_DJIMini2_20230410_162208_200.033.png,20.5,3,1207.1,391.68,821.94,
408,Gal2023_DJIMini2_20230411_063721_195.095.png.csv,Gal2023_DJIMini2_20230411_063721_195.095.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_063721/Gal2023_DJIMini2_20230411_063721_195.095.png,50,1,345.23,100.24,227.78,
409,Gal2023_DJIMini2_20230411_063721_216.616.png.csv,Gal2023_DJIMini2_20230411_063721_216.616.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_063721/Gal2023_DJIMini2_20230411_063721_216.616.png,31.2,1,384.65,102.13,235.28,
410,Gal2023_DJIMini2_20230411_063721_231.465.png.csv,Gal2023_DJIMini2_20230411_063721_231.465.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_063721/Gal2023_DJIMini2_20230411_063721_231.465.png,31.4,1,373.38,99.04,235.32,
411,Gal2023_DJIMini2_20230411_063721_312.279.png.csv,Gal2023_DJIMini2_20230411_063721_312.279.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_063721/Gal2023_DJIMini2_20230411_063721_312.279.png,31.4,2,1071.51,329.5,699.31,
412,Gal2023_DJIMini2_20230411_064306_29.029.png.csv,Gal2023_DJIMini2_20230411_064306_29.029.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_063721/Gal2023_DJIMini2_20230411_064306_29.029.png,31.4,2,1087.99,335.49,721.03,
413,Gal2023_DJIMini2_20230411_064306_49.816.png.csv,Gal2023_DJIMini2_20230411_064306_49.816.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_063721/Gal2023_DJIMini2_20230411_064306_49.816.png,30.3,2,1094.15,338.65,708.23,
414,Gal2023_DJIMini2_20230411_064306_0.033.png.csv,Gal2023_DJIMini2_20230411_064306_0.033.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_063721/Gal2023_DJIMini2_20230411_064306_0.033.png,30.3,3,1482.47,NA,987.77,
415,Gal2023_DJIMini2_20230411_064306_29.029.png.csv,Gal2023_DJIMini2_20230411_064306_29.029.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_063721/Gal2023_DJIMini2_20230411_064306_29.029.png,30.3,3,973.53,303.77,645.89,
416,Gal2023_DJIMini2_20230411_064306_49.816.png.csv,Gal2023_DJIMini2_20230411_064306_49.816.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_063721/Gal2023_DJIMini2_20230411_064306_49.816.png,30.3,3,974.53,294.28,648.19,
417,Gal2023_DJIMini2_20230411_071436_258.792.png.csv,Gal2023_DJIMini2_20230411_071436_258.792.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_071436/Gal2023_DJIMini2_20230411_071436_258.792.png,24.8,1,915.94,281.89,637.19,
418,Gal2023_DJIMini2_20230411_071436_300.534.png.csv,Gal2023_DJIMini2_20230411_071436_300.534.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_071436/Gal2023_DJIMini2_20230411_071436_300.534.png,24.8,1,1166.81,375.09,802.01,
419,Gal2023_DJIMini2_20230411_072004_33.700.png.csv,Gal2023_DJIMini2_20230411_072004_33.700.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_071436/Gal2023_DJIMini2_20230411_072004_33.700.png,16.5,1,1310.42,397.71,898.84,
420,Gal2023_DJIMini2_20230411_071436_234.000.png.csv,Gal2023_DJIMini2_20230411_071436_234.000.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_071436/Gal2023_DJIMini2_20230411_071436_234.000.png,16.5,2,1159.16,354.23,791.6,
421,Gal2023_DJIMini2_20230411_071436_249.082.png.csv,Gal2023_DJIMini2_20230411_071436_249.082.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_071436/Gal2023_DJIMini2_20230411_071436_249.082.png,16.5,2,1129.23,335.17,785.72,
422,Gal2023_DJIMini2_20230411_072004_10.511.png.csv,Gal2023_DJIMini2_20230411_072004_10.511.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_071436/Gal2023_DJIMini2_20230411_072004_10.511.png,16.5,2,1609.84,483.1,1074.48,
423,Gal2023_DJIMini2_20230411_081533_155.455.png.csv,Gal2023_DJIMini2_20230411_081533_155.455.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_081533/Gal2023_DJIMini2_20230411_081533_155.455.png,16.5,1,1069.52,328.92,718.97,
424,Gal2023_DJIMini2_20230411_081533_166.266.png.csv,Gal2023_DJIMini2_20230411_081533_166.266.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_081533/Gal2023_DJIMini2_20230411_081533_166.266.png,16.5,1,1035.62,320.4,611.47,
425,Gal2023_DJIMini2_20230411_081533_170.570.png.csv,Gal2023_DJIMini2_20230411_081533_170.570.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_081533/Gal2023_DJIMini2_20230411_081533_170.570.png,16.5,1,1031.35,324.74,685.18,
426,Gal2023_DJIMini2_20230411_081533_170.570.png.csv,Gal2023_DJIMini2_20230411_081533_170.570.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_081533/Gal2023_DJIMini2_20230411_081533_170.570.png,16.5,2,1189.91,358.81,787.17,
427,Gal2023_DJIMini2_20230411_081533_220.454.png.csv,Gal2023_DJIMini2_20230411_081533_220.454.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_081533/Gal2023_DJIMini2_20230411_081533_220.454.png,16.5,2,979.84,302.97,667.05,
428,Gal2023_DJIMini2_20230411_081533_234.234.png.csv,Gal2023_DJIMini2_20230411_081533_234.234.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_081533/Gal2023_DJIMini2_20230411_081533_234.234.png,16.5,2,974.79,301.51,662.6,
429,Gal2023_DJIMini2_20230411_152658_319.419.png.csv,Gal2023_DJIMini2_20230411_152658_319.419.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_152658/Gal2023_DJIMini2_20230411_152658_319.419.png,16.5,1,371.62,115.61,233.99,
430,Gal2023_DJIMini2_20230411_152658_324.825.png.csv,Gal2023_DJIMini2_20230411_152658_324.825.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_152658/Gal2023_DJIMini2_20230411_152658_324.825.png,16.5,1,370.29,111.96,221.81,
431,Gal2023_DJIMini2_20230411_152658_330.397.png.csv,Gal2023_DJIMini2_20230411_152658_330.397.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_152658/Gal2023_DJIMini2_20230411_152658_330.397.png,16.5,1,363.59,117.21,224.05,
432,Gal2023_DJIMini2_20230411_152658_319.419.png.csv,Gal2023_DJIMini2_20230411_152658_319.419.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_152658/Gal2023_DJIMini2_20230411_152658_319.419.png,16.5,2,744.48,224.35,483.77,
433,Gal2023_DJIMini2_20230411_152658_324.825.png.csv,Gal2023_DJIMini2_20230411_152658_324.825.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_152658/Gal2023_DJIMini2_20230411_152658_324.825.png,16.5,2,748.88,210.92,465.72,
434,Gal2023_DJIMini2_20230411_152658_330.397.png.csv,Gal2023_DJIMini2_20230411_152658_330.397.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_152658/Gal2023_DJIMini2_20230411_152658_330.397.png,16.5,2,739.45,217.14,481.4,
435,Gal2023_DJIMini2_20230411_170046_239.005.png.csv,Gal2023_DJIMini2_20230411_170046_239.005.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_170046/Gal2023_DJIMini2_20230411_170046_239.005.png,16.5,1,1390.58,441.67,900.59,
436,Gal2023_DJIMini2_20230411_170046_254.121.png.csv,Gal2023_DJIMini2_20230411_170046_254.121.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_170046/Gal2023_DJIMini2_20230411_170046_254.121.png,16.5,1,1387.43,446.88,908.4,
437,Gal2023_DJIMini2_20230411_170046_261.161.png.csv,Gal2023_DJIMini2_20230411_170046_261.161.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_170046/Gal2023_DJIMini2_20230411_170046_261.161.png,16.5,1,1388.86,439.36,904.94,
438,Gal2023_DJIMini2_20230412_061349_238.839.png.csv,Gal2023_DJIMini2_20230412_061349_238.839.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230412/Gal2023_DJIMini2_20230412_061349/Gal2023_DJIMini2_20230412_061349_238.839.png,16.5,1,434.36,124.86,280.22,
439,Gal2023_DJIMini2_20230412_061349_252.452.png.csv,Gal2023_DJIMini2_20230412_061349_252.452.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230412/Gal2023_DJIMini2_20230412_061349/Gal2023_DJIMini2_20230412_061349_252.452.png,16.5,1,440.27,123.43,296.34,
440,Gal2023_DJIMini2_20230412_061349_295.829.png.csv,Gal2023_DJIMini2_20230412_061349_295.829.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230412/Gal2023_DJIMini2_20230412_061349/Gal2023_DJIMini2_20230412_061349_295.829.png,16.5,1,590.69,181.15,383.9,
441,Gal2023_DJIMini2_20230412_070910_298.098.png.csv,Gal2023_DJIMini2_20230412_070910_298.098.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230412/Gal2023_DJIMini2_20230412_070910/Gal2023_DJIMini2_20230412_070910_298.098.png,16.5,1,644.52,189.28,428.05,
442,Gal2023_DJIMini2_20230412_070910_305.705.png.csv,Gal2023_DJIMini2_20230412_070910_305.705.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230412/Gal2023_DJIMini2_20230412_070910/Gal2023_DJIMini2_20230412_070910_305.705.png,16.5,1,683.42,207.26,447.17,
443,Gal2023_DJIMini2_20230412_070910_313.547.png.csv,Gal2023_DJIMini2_20230412_070910_313.547.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230412/Gal2023_DJIMini2_20230412_070910/Gal2023_DJIMini2_20230412_070910_313.547.png,16.5,1,712.53,209.82,471.76,
444,Gal2023_DJIMini2_20230412_070910_291.291.png.csv,Gal2023_DJIMini2_20230412_070910_291.291.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230412/Gal2023_DJIMini2_20230412_070910/Gal2023_DJIMini2_20230412_070910_291.291.png,16.5,2,417.28,127.63,267.04,
445,Gal2023_DJIMini2_20230412_070910_298.098.png.csv,Gal2023_DJIMini2_20230412_070910_298.098.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230412/Gal2023_DJIMini2_20230412_070910/Gal2023_DJIMini2_20230412_070910_298.098.png,16.5,2,400.96,119.58,254.49,
446,Gal2023_DJIMini2_20230412_070910_313.547.png.csv,Gal2023_DJIMini2_20230412_070910_313.547.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230412/Gal2023_DJIMini2_20230412_070910/Gal2023_DJIMini2_20230412_070910_313.547.png,16.5,2,458.64,137.43,297.06,
447,Gal2023_DJIMini2_20230412_171152_243.376.png.csv,Gal2023_DJIMini2_20230412_171152_243.376.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230412/Gal2023_DJIMini2_20230412_171152/Gal2023_DJIMini2_20230412_171152_243.376.png,50,1,1304.59,409.42,889.06,
448,Gal2023_DJIMini2_20230412_171152_251.618.png.csv,Gal2023_DJIMini2_20230412_171152_251.618.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230412/Gal2023_DJIMini2_20230412_171152/Gal2023_DJIMini2_20230412_171152_251.618.png,50,1,1324.97,419.97,862.69,
449,Gal2023_DJIMini2_20230412_171152_285.418.png.csv,Gal2023_DJIMini2_20230412_171152_285.418.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230412/Gal2023_DJIMini2_20230412_171152/Gal2023_DJIMini2_20230412_171152_285.418.png,50,1,1066,338.47,689.57,
450,Gal2023_DJIMini2_20230412_171152_243.376.png.csv,Gal2023_DJIMini2_20230412_171152_243.376.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230412/Gal2023_DJIMini2_20230412_171152/Gal2023_DJIMini2_20230412_171152_243.376.png,50,2,971.28,279.88,626.06,
451,Gal2023_DJIMini2_20230412_171152_251.618.png.csv,Gal2023_DJIMini2_20230412_171152_251.618.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230412/Gal2023_DJIMini2_20230412_171152/Gal2023_DJIMini2_20230412_171152_251.618.png,50,2,993.85,296.2,619.33,
452,Gal2023_DJIMini2_20230412_171152_285.418.png.csv,Gal2023_DJIMini2_20230412_171152_285.418.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230412/Gal2023_DJIMini2_20230412_171152/Gal2023_DJIMini2_20230412_171152_285.418.png,50,2,810.95,256.13,498.97,
453,Gal2023_DJIMini2_20230426_151523_201.702.png.csv,Gal2023_DJIMini2_20230426_151523_201.702.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230426/Gal2023_DJIMini2_20230426_151523/Gal2023_DJIMini2_20230426_151523_201.702.png,50,1,1404.9,529.17,975.91,
454,Gal2023_DJIMini2_20230426_151523_225.625.png.csv,Gal2023_DJIMini2_20230426_151523_225.625.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230426/Gal2023_DJIMini2_20230426_151523/Gal2023_DJIMini2_20230426_151523_225.625.png,50,1,1786.78,681.15,1274.08,
455,Gal2023_DJIMini2_20230426_151523_252.119.png.csv,Gal2023_DJIMini2_20230426_151523_252.119.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230426/Gal2023_DJIMini2_20230426_151523/Gal2023_DJIMini2_20230426_151523_252.119.png,50,1,2153.4,852.43,1488.85,
456,Gal2023_DJIMini2_20230428_153941_191.358.png.csv,Gal2023_DJIMini2_20230428_153941_191.358.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230428/Gal2023_DJIMini2_20230428_153941/Gal2023_DJIMini2_20230428_153941_191.358.png,50,1,656.71,NA,419.42,
457,Gal2023_DJIMini2_20230428_153941_201.234.png.csv,Gal2023_DJIMini2_20230428_153941_201.234.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230428/Gal2023_DJIMini2_20230428_153941/Gal2023_DJIMini2_20230428_153941_201.234.png,50,1,639.07,NA,424.53,
458,Gal2023_DJIMini2_20230428_153941_219.086.png.csv,Gal2023_DJIMini2_20230428_153941_219.086.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230428/Gal2023_DJIMini2_20230428_153941/Gal2023_DJIMini2_20230428_153941_219.086.png,50,1,651.78,NA,413.11,
459,Gal2023_DJIMini2_20230428_172306_107.274.png.csv,Gal2023_DJIMini2_20230428_172306_107.274.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230428/Gal2023_DJIMini2_20230428_172306/Gal2023_DJIMini2_20230428_172306_107.274.png,50,1,982.2,NA,634.35,
460,Gal2023_DJIMini2_20230428_172306_136.837.png.csv,Gal2023_DJIMini2_20230428_172306_136.837.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230428/Gal2023_DJIMini2_20230428_172306/Gal2023_DJIMini2_20230428_172306_136.837.png,50,1,1357.99,NA,882.97,
461,Gal2023_DJIMini2_20230428_172306_78.712.png.csv,Gal2023_DJIMini2_20230428_172306_78.712.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230428/Gal2023_DJIMini2_20230428_172306/Gal2023_DJIMini2_20230428_172306_78.712.png,50,1,864.14,NA,573.13,
462,Gal2023_DJIMini2_20230429_065723_230.130.png.csv,Gal2023_DJIMini2_20230429_065723_230.130.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_065723/Gal2023_DJIMini2_20230429_065723_230.130.png,50,1,511.58,166.37,306.27,
463,Gal2023_DJIMini2_20230429_065723_251.518.png.csv,Gal2023_DJIMini2_20230429_065723_251.518.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_065723/Gal2023_DJIMini2_20230429_065723_251.518.png,50,1,501.81,153.06,316.84,
464,Gal2023_DJIMini2_20230429_065723_299.866.png.csv,Gal2023_DJIMini2_20230429_065723_299.866.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_065723/Gal2023_DJIMini2_20230429_065723_299.866.png,50,1,496.68,151.85,304.96,
465,Gal2023_DJIMini2_20230429_065723_260.427.png.csv,Gal2023_DJIMini2_20230429_065723_260.427.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_065723/Gal2023_DJIMini2_20230429_065723_260.427.png,50,2,598.71,NA,389.57,
466,Gal2023_DJIMini2_20230429_065723_277.410.png.csv,Gal2023_DJIMini2_20230429_065723_277.410.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_065723/Gal2023_DJIMini2_20230429_065723_277.410.png,50,2,611.94,187.82,403.22,
467,Gal2023_DJIMini2_20230429_065723_299.866.png.csv,Gal2023_DJIMini2_20230429_065723_299.866.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_065723/Gal2023_DJIMini2_20230429_065723_299.866.png,50,2,617.08,202.02,424.54,
468,Gal2023_DJIMini2_20230429_065723_230.130.png.csv,Gal2023_DJIMini2_20230429_065723_230.130.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_065723/Gal2023_DJIMini2_20230429_065723_230.130.png,50,3,626.38,187.67,396.23,
469,Gal2023_DJIMini2_20230429_065723_242.309.png.csv,Gal2023_DJIMini2_20230429_065723_242.309.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_065723/Gal2023_DJIMini2_20230429_065723_242.309.png,50,3,620.25,186.34,391.21,
470,Gal2023_DJIMini2_20230429_065723_277.410.png.csv,Gal2023_DJIMini2_20230429_065723_277.410.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_065723/Gal2023_DJIMini2_20230429_065723_277.410.png,50,3,615.83,183.08,395.9,
471,Gal2023_DJIMini2_20230429_065723_242.309.png.csv,Gal2023_DJIMini2_20230429_065723_242.309.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_065723/Gal2023_DJIMini2_20230429_065723_242.309.png,50,4,553.23,173.75,355.22,
472,Gal2023_DJIMini2_20230429_065723_251.518.png.csv,Gal2023_DJIMini2_20230429_065723_251.518.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_065723/Gal2023_DJIMini2_20230429_065723_251.518.png,50,4,545.14,167.05,353.37,
473,Gal2023_DJIMini2_20230429_065723_260.csv,Gal2023_DJIMini2_20230429_065723_260.427.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_065723/Gal2023_DJIMini2_20230429_065723_260.427.png,50,4,545.33,167.39,344.14,
